188,I Don't Like Lyrics,"1: Pusha T]|-|Fraud niggas, y'all niggas, that's that shit I don't like|-|Your shit make believe, rapping 'bout my own life|-|Real names kill things, that's that shit I won't write|-|Cause my niggas still selling dope like they ain't on their third strikes|-|Camping out in that corridor, fuck you waiting on Jordans for?|-|I middle-man it for 23, just meet me somewhere around Baltimore|-|(Woo!) That's rare nigga, (Woo!) Ric Flair nigga|-|(Woo!) The power's in my hair nigga, (Woo!) I give this beat the chair nigga|-|SoHo or Tribeca, three hoes: trifecta|-|Dope money, hope money, Hublot, my watch better|-|My pen's better, you don't write, trendsetter, you clone-like|-|Pay homage or K's vomit - ungrateful niggas, I don't like|-|Rrrah!|-|A fuck nigga, that's that shit I don't like|-|A snitch nigga, that's that shit I don't like|-|A bitch nigga, that's that shit I don't like|-|Sneak disser, that's that shit I don't like|-|(This Chicago, nigga!)|-|They smile in my face is what I don't like|-|They steal your whole sound, that's a soundbite|-|The media crucify me like they did Christ|-|They want to find me not breathing like they found Mike|-|A girl'll run her mouth only out of spite|-|But I never hit a woman never in my life|-|I was in too deep like Mekhi Phife'|-|In that pussy so deep I could have drowned twice|-|Rose gold Jesus piece with the brown ice|-|Eating good, vegetarian with the brown rice|-|Girls kissing girls, cause it's hot, right?|-|But unless they use a strap-on then they not dykes|-|They ain't about that life, they ain't about that life|-|We hanging out that window it's about to be a Suge night|-|Free Bump J, real nigga for life|-|Shoutout to Derrick Rose, man that nigga nice|-|Shout out to L-E-P, Jay Boogie right?|-|Chief Keef, King Louie, this is Chi, right? Right?!|-|A fuck nigga, that's that shit I don't like|-|A snitch nigga, that's that shit I don't like|-|A bitch nigga, that's that shit I don't like|-|Sneak disser, that's that shit I don't like|-|Don't like, don't like|-|A snitch nigga, that's that shit I don't like|-|(Young Chop on the beat)|-|Fake Gucci, that's that shit that I don't like|-|Smoking on this dope, higher than a kite|-|This bitch gon' love me now, she gon' let me pipe|-|Screaming Sosa, that's that nigga that I like|-|I don't want relations, I just want one night|-|Cause a thirsty bitch, that's the shit that I don't like|-|I got tats up on my arm, cause this shit is life|-|And I stunt so much in clothes, cause I'm living life|-|I come up on the scene, and I'm stealing light|-|Bitch I'm high off life, got me feeling right|-|Bitch I'm Chief Keef, fuck who don't like|-|And bitch we GBE, we just go on sight|-|A fuck nigga, that's that shit I don't like|-|A snitch nigga, that's that shit I don't like|-|A bitch nigga, that's that shit I don't like|-|Sneak disser, that's that shit I don't like|-|We are not one and the same, nigga I'm fucking insane, fuck is you saying?|-|Yo ass been doing the same, shit, not doing what you saying|-|Dang, I told yo old bitch she was fucking a lame, turn one ho to a train|-|Blaow, blang, my niggas holding that pain, I just hope you been praying|-|Bang bang! Riding for my niggas and that's for life|-|High class, I'm just surrounded by these lowlifes|-|And I run this bitch like it's no lights|-|Going hard the whole night cause I ain't going back to my old life|-|I promise|-|A fuck nigga, that's that shit I don't like|-|A snitch nigga, that's that shit I don't like|-|A bitch nigga, that's that shit I don't like|-|Sneak disser, that's that shit I don't like|-|I done sold purple, I done sold white|-|Running outta work, that's that shit I don't like|-|She never let me hit it, she gave me dome twice|-|She blowing up my phone, that's that bitch I don't like|-|Nah, jean jacket with the sleeves cut|-|Put the pressure on 'em just when they think that I eased up|-|Thirty for the Cuban, 'nother 30 for the Jesus|-|Believe in ourselves when nobody else believed us|-|Suckas|-|A fuck nigga, that's that shit I don't like|-|A snitch nigga, that's that shit I don't like|-|A bitch nigga, that's that shit I don't like|-|Sneak disser, that's that shit I don't like"
189,I Feel Enslaved Lyrics,"Your love is fadin'|-|Your love is fadin'|-|Your love is fadin'|-|Know it ain't no wrong|-|I feel it's fadin'|-|I think I think too much|-|I feel it's fadin'|-|Ain't nobody watchin'|-|I feel it's fadin'|-|I just fade away|-|I feel it...|-|I feel it...|-|I feel it's fadin'|-|I think I think too much|-|I feel it's fadin'|-|Your love is fadin'|-|I feel it|-|Roll up, roll up|-|Hold up, hold up|-|Po' up, po' up|-|(I feel it)|-|I love her, I want her|-|I'm tryna fuck her|-|(I feel it)|-|I'ma rock the boat|-|Work the middle 'til it hurt a little|-|(I feel it)|-|Your love is fadin'|-|I feel it|-|Fuckin' with a real ass nigga|-|(I feel it)|-|Fuck how you feel ass nigga|-|(I feel it)|-|Bitch better act like you know better|-|(I feel it)|-|Woah|-|Know it ain't no wrong|-|I feel it's fadin'|-|I think I think too much|-|I feel it's fadin'|-|Ain't nobody watchin'|-|I feel it's fadin'|-|I just fade away|-|I feel it's fadin'|-|I've been so laid out|-|I've been so far gone|-|I've been so damn gone|-|I've been runnin' 'round|-|I've been on my shit|-|Whole world on my dick|-|I just need to know|-|Deep inside|-|Deep, deep, down inside|-|(I feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I can feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I feel it)|-|Deep inside|-|Deep, deep, down inside|-|(I feel it's fadin')|-|I feel it|-|I feel it|-|I feel it|-|I feel it's fadin'|-|I feel it|-|I feel it|-|I feel it|-|I can feel it"
190,I Feel Like That Lyrics,"While you're fast asleep, do you experience nervousness or shakiness inside, weakness or dizziness? The idea that so much can control your thoughts. Lost in your thoughts. Trouble remembering things, feeling easily annoyed and irritated. Afraid of open spaces, going in public. Thoughts of ending your life. Feelings that most people could not be trusted before I had that type of heart, chest pains?|-|I feel like this|-|I feel like that|-|I feel like that|-|I feel like that all the time|-|I feel like that|-|I feel like that|-|I feel like that|-|Feel like that all the time|-|Do you feel tempered outbursts, that you cannot control? Feeling lonely, even when you are with people, feeling locked. Feeling a little sad, feeling disinterested in things, feeling fearful. Are your feelings easily hurt? Remember that people are unfriendly, or do you feel like people dislike you?|-|I feel like that|-|I feel like that|-|I feel like that|-|I feel like that all the time|-|I feel like that|-|I feel like that|-|I feel like that|-|Feel like that all the time|-|Do you have trouble falling asleep? Nausea, upset stomach, pop those pills? Numbness, tingling across your body, trouble catchin' your breath?|-|I feel like that|-|I feel like that|-|I feel like that all the time|-|I feel like that|-|I feel like that|-|Feel like that all the time"
191,I Love Kanye Lyrics,"I miss the old Kanye, straight from the 'Go Kanye|-|Chop up the soul Kanye, set on his goals Kanye|-|I hate the new Kanye, the bad mood Kanye|-|The always rude Kanye, spaz in the news Kanye|-|I miss the sweet Kanye, chop up the beats Kanye|-|I gotta to say at that time I'd like to meet Kanye|-|See I invented Kanye, it wasn't any Kanyes|-|And now I look and look around and there's so many Kanyes|-|I used to love Kanye, I used to love Kanye|-|I even had the pink polo, I thought I was Kanye|-|What if Kanye made a song about Kanye|-|Called ""I Miss The Old Kanye,"" man that would be so Kanye|-|That's all it was Kanye, we still love Kanye|-|And I love you like Kanye loves Kanye"
192,I Love Kanye Lyrics,"I miss the old Kanye, straight from the 'Go Kanye|-|Chop up the soul Kanye, set on his goals Kanye|-|I hate the new Kanye, the bad mood Kanye|-|The always rude Kanye, spaz in the news Kanye|-|I miss the sweet Kanye, chop up the beats Kanye|-|I gotta to say at that time I'd like to meet Kanye|-|See I invented Kanye, it wasn't any Kanyes|-|And now I look and look around and there's so many Kanyes|-|I used to love Kanye, I used to love Kanye|-|I even had the pink polo, I thought I was Kanye|-|What if Kanye made a song about Kanye|-|Called ""I Miss The Old Kanye,"" man that would be so Kanye|-|That's all it was Kanye, we still love Kanye|-|And I love you like Kanye loves Kanye"
193,I Love Kanye (Key Wane Remix) Lyrics,"I miss the old Kanye, straight from the 'Go Kanye|-|Chop up the soul Kanye, set on his goals Kanye|-|I hate the new Kanye, the bad mood Kanye|-|The always rude Kanye, spaz in the news Kanye|-|I miss the sweet Kanye, chop up the beats Kanye|-|I gotta to say at that time I'd like to meet Kanye|-|See I invented Kanye, it wasn't any Kanyes|-|And now I look and look around and there's so many Kanyes|-|I used to love Kanye, I used to love Kanye|-|I even had the pink polo, I thought I was Kanye|-|What if Kanye made a song about Kanye|-|Called ""I Miss The Old Kanye,"" man that would be so Kanye|-|That's all it was Kanye, we still love Kanye|-|And I love you like Kanye loves Kanye"
194,I Love Kanye (Murda Beatz Remix) Lyrics,"I miss the old Kanye, straight from the 'Go Kanye|-|Chop up the soul Kanye, set on his goals Kanye|-|I hate the new Kanye, the bad mood Kanye|-|The always rude Kanye, spaz in the news Kanye|-|I miss the sweet Kanye, chop up the beats Kanye|-|I gotta to say at that time I'd like to meet Kanye|-|See I invented Kanye, it wasn't any Kanyes|-|And now I look and look around and there's so many Kanyes|-|I used to love Kanye, I used to love Kanye|-|I even had the pink polo, I thought I was Kanye|-|What if Kanye made a song about Kanye|-|Called ""I Miss The Old Kanye,"" man that would be so Kanye|-|That's all it was Kanye, we still love Kanye|-|And I love you like Kanye loves Kanye"
195,I Love Kanye (Stefan Ponce Remix) Lyrics,"I miss the old Kanye, straight from the 'Go Kanye|-|Chop up the soul Kanye, set on his goals Kanye|-|I hate the new Kanye, the bad mood Kanye|-|The always rude Kanye, spaz in the news Kanye|-|I miss the sweet Kanye, chop up the beats Kanye|-|I gotta to say at that time I'd like to meet Kanye|-|See I invented Kanye, it wasn't any Kanyes|-|And now I look and look around and there's so many Kanyes|-|I used to love Kanye, I used to love Kanye|-|I even had the pink polo, I thought I was Kanye|-|What if Kanye made a song about Kanye|-|Called ""I Miss The Old Kanye,"" man that would be so Kanye|-|That's all it was Kanye, we still love Kanye|-|And I love you like Kanye loves Kanye"
196,I Need 2 Know Lyrics,"Song: I Need 2 Know|-|I need to know, you down to do whatever?|-|Down to get it poppin? Down to get topless, ohh|-|I need to know, if you about cutting|-|Or you about frontin, baby I need to know|-|I spent my last 8 checks's on a neck-e-lace|-|So I better get some sex for this, shiit|-|She wanna sip up on the cris-e-cris|-|Like it's Christ-e-mas and I'm St. Nicholas|-|I got her and her sister innn|-|That white benz, dyke twins|-|I aint gon lie they only fives but together they ten's|-|And would I do em again? Hmmm, hmmm?|-|It's like old folks pissin 'cause it all depends|-|And it's no coke sniffin just juice and gin|-|Grey Goose to get you loose then hit the nigga producing|-|The track that got you movin, this track got you movin|-|So crazy you don't know what you doin|-|You been telling them jokes, and its not a rumor|-|I like a girl with a sense of humor|-|To give me head til it ache and it's not a tumor|-|So let me know what's goin down afo I pay for this room 'cause|-|[Chorus x2]|-|Now if you got it you got it|-|And if you don't then you prolly wont|-|Sissy niggaz call em maricon|-|I never hit a lady but my game might abuse em|-|By em boots just to tell them that I Jimmy Choose em|-|Take em back to confuse em|-|So she don't know if she coming or going|-|'cause mami after I'm cumming I'm going|-|Back to show just frontin and flowin|-|Jewelry stuntin and glowin, this life is something I know it|-|And I been known to have a hoe or two|-|'cause my diamonds yellow like a smoker tooth|-|I tell em step into the vocal booth|-|Roll a joint, smoke a few, after that I'm pokin you|-|After that it's over boo, baby grab your coat and VOOM|-|[Chorus x2]|-|Now there's three different levels to relationships|-|Polly'n at the club wit em, talking getting affectionate|-|Leavin and havin sex with em, kickin them out|-|Trickin on models, dimes and rats, now I don't get into that|-|I kick that habit, I just, keep em impressed|-|Let em seat in the Lex, never, eat em unless|-|That f**kin cat looks fresh|-|I got a lion in my pocket, I'm lyin|-|I got a nine in my pants and baby I'm just dyin for a chance|-|Who ready to f**k? You ready to f**k? Off the sizzurp|-|Says she ready to cut, then she grabs my scissors|-|She prolly look good but what's scary to me|-|Henny make hoes look like Halle Berry to me|-|[Chorus x2]"
197,I Thought About Killing You Lyrics,"I know, I know, I know, I know, know|-|I know, I know, I know, I know, know|-|I, I know it, I know it|-|The most beautiful thoughts are always besides the darkest|-|Today I seriously thought about killing you|-|I contemplated, premeditated murder|-|And I think about killing myself|-|And I love myself way more than I love you, so|-|Today I thought about killing you|-|Premeditated murder|-|You'd only care enough to kill somebody you love|-|The most beautiful thoughts are always inside the darkest|-|(Mhm--mhm--mhm--mhm--mhmm)|-|Just say it out loud to see how it feels|-|People say ""don't say this, don't say that""|-|Just say it out loud, just to see how it feels|-|Weigh all the options, nothing's off the table|-|Today I thought about killing you|-|Premeditated murder|-|I think about killing myself|-|And I, I love myself way more than I love you|-|The most beautiful thoughts are always besides the darkest|-|(Mhm--mhm--mhm--mhm--mhm--mhm--mhm--mhm--mhmm)|-|I think this is the part where I'm supposed to say something good|-|To compensate it so it doesn't come off bad|-|But sometimes I think really bad things|-|Really, really|-|Really bad things|-|And I love myself way more than I love you|-|See, if I was trying to relate it to more people|-|I'd probably say I'm struggling with loving myself|-|Because that seems like a common theme|-|But that's not the case here|-|I love myself way more than I love you|-|And I think about killing myself|-|So, best believe, I thought about killing you today|-|Premeditated murder|-|I called up my loved ones, I called up my cousins|-|I called up the Muslims, said I'm 'bout to go dumb|-|Get so bright it's no sun, get so loud I hear none|-|Screamed so loud got no lungs, hurt so bad I go numb|-|Time to bring in the drums, that prrt-pum-pum-pum|-|Set the Newtone on 'em, set the nuke off on 'em|-|I need coconut rum, I taste coke on her tongue|-|I don't joke with no one, they'll say he die so young|-|I done had a bad case of too many bad days|-|Got too many bad traits|-|Used the floor for ashtrays|-|I don't do shit halfway, I'ma clear the cache|-|I'ma make my name last, put that on my last name|-|It's a different type of rules that we obey|-|Ye, Ye, Ye season, nigga, we obey|-|We was all born to die, nigga DOA|-|Niggas say they hero, mhm|-|I don't see no cape|-|Mhm, I don't see no, mhm, yeah|-|I don't see no, mhm, mhm|-|If I wasn't shining so hard, wouldn't be no shade|-|Buckwheat ass nigga, it's 'gon be otay|-|Young nigga shit, nigga, we don't age|-|I thought I was past my Deebo ways|-|Even when I went broke|-|I ain't break|-|How you gon' hate? Nigga, we go way back|-|To when I had the braids and you had the wave cap|-|Drop a pimp of the fade and I'm on my way ASAP|-|Don't get socked in the mouth|-|You know homie don't play that|-|Pay the fire marshal bill|-|'Cause this shit done got way packed|-|They wanna see me go ape (ape, ape)|-|All you gotta do is speak on Ye|-|All you gotta do is speak on Ye|-|Don't get your tooth chipped like Frito-Lay"
